DateTime,RIST_MAKS_SP_LAST,RIST_AUTO_DIFF_SP_LAST(cm),RIST_FALLTAP_PV(cm),RIST_MAKS_PADRAG_SP_LAST(%),RIST_AUTT_DIFF_TM_PV(cm)
2024-04-25 20:00:00,6.9999416666666665,64.99945833333334,23.715319189774178,79.99933333333334,16.434004166666668
2024-04-25 21:00:00,6.9999416666666665,64.99945833333334,22.84752198825875,79.99933333333334,19.699267129629632
2024-04-25 22:00:00,6.9999513888888885,64.99954861111111,21.720646682104785,79.99944444444445,22.964530092592593
2024-04-25 23:00:00,6.9999416666666665,64.99945833333334,21.411100613678347,79.99933333333334,26.229793055555557
2024-04-26 00:00:00,6.9999416666666665,64.99945833333334,20.499312061203973,79.99933333333334,4.518131944444445
2024-04-26 01:00:00,6.9999416666666665,64.99945833333334,20.866740631214192,79.99933333333334,11.314694444444445
2024-04-26 02:00:00,6.9999513888888885,64.99954861111111,21.73353424167773,79.99944444444445,18.111256944444445
2024-04-26 03:00:00,6.9999416666666665,64.99945833333334,22.99898868706769,79.99933333333334,14.281168055555556
2024-04-26 04:00:00,6.9999416666666665,64.99945833333334,17.80417054510886,79.99933333333334,10.451079166666666
2024-04-26 05:00:00,6.9999513888888885,64.99954861111111,18.723434262939627,79.99944444444445,8.359902777777778
2024-04-26 06:00:00,6.9999416666666665,64.99945833333334,20.334225725906805,79.99933333333334,14.07017986111111
2024-04-26 07:00:00,6.9999416666666665,64.99945833333334,15.07371831761096,79.99933333333334,19.780456944444445
2024-04-26 08:00:00,6.9999416666666665,64.99945833333334,15.589048028229566,79.99933333333334,14.345644444444444
2024-04-26 09:00:00,6.9999513888888885,64.99954861111111,16.428753734271083,79.99944444444445,17.729607638888886
2024-04-26 10:00:00,6.9999416666666665,64.99945833333334,14.962191503024014,79.99933333333334,21.11357083333333
2024-04-26 11:00:00,6.9999416666666665,64.99945833333334,17.49174370605542,79.99933333333334,19.53901805555555
2024-04-26 12:00:00,6.9999416666666665,64.99945833333334,17.869717912318066,79.99933333333334,17.964465277777776
2024-04-26 13:00:00,6.9999513888888885,64.99954861111111,17.935512495353176,79.99944444444445,23.3101375
2024-04-26 14:00:00,6.9999416666666665,64.99945833333334,17.3388663751195,79.99933333333334,51.74563333333333
2024-04-26 15:00:00,6.9999416666666665,64.99945833333334,18.024854413485112,79.99933333333334,17.858244444444445
2024-04-26 16:00:00,6.9999513888888885,64.99954861111111,7.757442925615132,79.99944444444445,15.923122222222222
2024-04-26 17:00:00,6.9999416666666665,64.99945833333334,7.474359872586932,79.99933333333334,13.988
2024-04-26 18:00:00,6.9999416666666665,64.99945833333334,7.491532639093759,79.99933333333334,14.301835648148147
2024-04-26 19:00:00,6.9999416666666665,64.99945833333334,7.148698219688667,79.99933333333334,14.615671296296297
2024-04-26 20:00:00,6.9999513888888885,64.99954861111111,6.589138280043476,79.99944444444445,14.929506944444444
2024-04-26 21:00:00,6.9999416666666665,64.99945833333334,6.385868722135646,79.99933333333334,19.31925787037037
2024-04-26 22:00:00,6.9999416666666665,64.99945833333334,9.96272170174555,79.99933333333334,23.709008796296295
2024-04-26 23:00:00,6.9999513888888885,64.99954861111111,11.519049503307045,79.99944444444445,28.098759722222223
2024-04-27 00:00:00,6.9999416666666665,64.99945833333334,11.451143370505402,79.99933333333334,0.2695694444444444
2024-04-27 01:00:00,6.9999416666666665,64.99945833333334,11.616050746576889,79.99933333333334,8.628009722222224
2024-04-27 02:00:00,6.9999416666666665,64.99945833333334,11.694082108598192,79.99933333333334,16.98645
2024-04-27 03:00:00,6.9999513888888885,64.99954861111111,11.848890386166207,79.99944444444445,15.277988194444445
2024-04-27 04:00:00,6.9999416666666665,64.99945833333334,12.108307767251484,79.99933333333334,13.569526388888889
2024-04-27 05:00:00,6.9999416666666665,64.99945833333334,12.356407073942028,79.99933333333334,4.632459722222222
2024-04-27 06:00:00,6.9999416666666665,64.99945833333334,12.750938521009951,79.99933333333334,11.995217361111111
2024-04-27 07:00:00,6.9999513888888885,64.99954861111111,13.309537794299567,79.99944444444445,19.357975
2024-04-27 08:00:00,6.9999416666666665,64.99945833333334,14.05953258803775,79.99933333333334,13.758893055555555
2024-04-27 09:00:00,6.9999416666666665,64.99945833333334,14.927978508084738,79.99933333333334,17.061425694444445
2024-04-27 10:00:00,6.9999513888888885,64.99954861111111,15.443329496434014,79.99944444444445,20.363958333333333
2024-04-27 11:00:00,6.9999416666666665,64.99945833333334,15.860078060599488,79.99933333333334,20.64842962962963
2024-04-27 12:00:00,6.9999416666666665,64.99945833333334,16.070773742563237,79.99933333333334,20.932900925925928
2024-04-27 13:00:00,6.9999416666666665,64.99945833333334,16.377026550349736,79.99933333333334,21.217372222222224
2024-04-27 14:00:00,6.9999513888888885,64.99954861111111,16.4931724053077,79.99944444444445,13.782383333333334
2024-04-27 15:00:00,6.9999416666666665,64.99945833333334,16.33906738590958,79.99933333333334,6.347394444444444
2024-04-27 16:00:00,6.9999416666666665,64.99945833333334,7.893692769095698,79.99933333333334,15.905084722222222
2024-04-27 17:00:00,6.9999416666666665,64.99945833333334,7.710903164483932,79.99933333333334,14.682163888888889
2024-04-27 18:00:00,6.9999513888888885,64.99954861111111,7.718857008659055,79.99944444444445,12.013101388888888
2024-04-27 19:00:00,6.9999416666666665,64.99945833333334,7.622989821904812,79.99933333333334,12.291524074074074
2024-04-27 20:00:00,6.9999416666666665,64.99945833333334,7.595217636700426,79.99933333333334,12.569946759259258
2024-04-27 21:00:00,6.9999513888888885,64.99954861111111,7.577432584595474,79.99944444444445,12.848369444444444
2024-04-27 22:00:00,6.9999416666666665,64.99945833333334,7.544441539816263,79.99933333333334,13.18695324074074
2024-04-27 23:00:00,6.9999416666666665,64.99945833333334,7.600746215058837,79.99933333333334,13.525537037037036
2024-04-28 00:00:00,6.9999416666666665,64.99945833333334,7.631664076769717,79.99933333333334,13.864120833333333
2024-04-28 01:00:00,6.9999513888888885,64.99954861111111,7.684929582970339,79.99944444444445,14.742875694444445
2024-04-28 02:00:00,6.9999416666666665,64.99945833333334,7.596337113956649,79.99933333333334,15.621630555555557
2024-04-28 03:00:00,6.9999416666666665,64.99945833333334,7.576084240946464,79.99933333333334,14.9667375
2024-04-28 04:00:00,6.9999416666666665,64.99945833333334,7.496609229987076,79.99933333333334,14.268068750000001
2024-04-28 05:00:00,6.9999513888888885,64.99954861111111,7.559528646552017,79.99944444444445,13.5694
2024-04-28 06:00:00,6.9999416666666665,64.99945833333334,7.532195474980962,79.99933333333334,2.3040875
2024-04-28 07:00:00,6.9999416666666665,64.99945833333334,7.482696010877806,79.99933333333334,9.643508333333335
2024-04-28 08:00:00,6.9999513888888885,64.99954861111111,7.546089253032192,79.99944444444445,16.98292916666667
2024-04-28 09:00:00,6.9999416666666665,64.99945833333334,7.620355613535413,79.99933333333334,16.891291203703705
2024-04-28 10:00:00,6.9999416666666665,64.99945833333334,7.575045627997842,79.99933333333334,16.799653240740742
2024-04-28 11:00:00,6.9999416666666665,64.99945833333334,7.468642066303942,79.99933333333334,16.70801527777778
2024-04-28 12:00:00,6.9999513888888885,64.99954861111111,7.539416674482988,79.99944444444445,17.554748611111112
2024-04-28 13:00:00,6.9999416666666665,64.99945833333334,7.55538381906899,79.99933333333334,18.401481944444445
2024-04-28 14:00:00,6.9999416666666665,64.99945833333334,7.497867075505425,79.99933333333334,19.248215277777778
2024-04-28 15:00:00,6.9999416666666665,64.99945833333334,7.321721194581181,79.99933333333334,12.797777777777778
2024-04-28 16:00:00,6.9999513888888885,64.99954861111111,6.8383539813071135,79.99944444444445,6.347340277777778
2024-04-28 17:00:00,6.9999416666666665,64.99945833333334,6.40975772965379,79.99933333333334,14.036280555555557
2024-04-28 18:00:00,6.9999416666666665,64.99945833333334,10.039888926113944,79.99933333333334,17.413978472222222
2024-04-28 19:00:00,6.9999513888888885,64.99954861111111,12.851934932352654,79.99944444444445,20.791676388888888
2024-04-28 20:00:00,6.9999416666666665,64.99945833333334,12.972558023217893,79.99933333333334,18.5170375
2024-04-28 21:00:00,6.9999416666666665,64.99945833333334,17.272599104758044,79.99933333333334,20.558831944444442
2024-04-28 22:00:00,6.9999416666666665,64.99945833333334,18.200818652506207,79.99933333333334,22.600626388888887
2024-04-28 23:00:00,6.9999513888888885,64.99954861111111,19.52061061474078,79.99944444444445,19.188132407407405
2024-04-29 00:00:00,6.9999416666666665,64.99945833333334,21.134657581731776,79.99933333333334,15.775638425925926
2024-04-29 01:00:00,6.9999416666666665,64.99945833333334,6.987324100833756,79.99933333333334,12.363144444444444
2024-04-29 02:00:00,6.9999513888888885,64.99954861111111,17.71432572058257,79.99944444444445,16.30029074074074
2024-04-29 03:00:00,6.9999513888888885,64.99954861111111,23.495578136912627,79.99944444444445,20.237437037037036
2024-04-29 04:00:00,6.9999416666666665,64.99945833333334,24.34310791691012,79.99933333333334,24.17458333333333
2024-04-29 05:00:00,6.9999513888888885,64.99954861111111,25.175850436267485,79.99944444444445,13.929066666666667
2024-04-29 06:00:00,6.9999513888888885,64.99954861111111,25.28477020929471,79.99944444444445,13.569363888888889
2024-04-29 07:00:00,6.9999513888888885,64.99954861111111,25.463904010249188,79.99944444444445,5.4097333333333335
2024-04-29 08:00:00,6.9999513888888885,64.99954861111111,8.32323147781846,79.99944444444445,15.397597222222226
2024-04-29 09:00:00,6.9999416666666665,64.99945833333334,7.796742318554314,79.99933333333334,25.385461111111116
2024-04-29 10:00:00,6.9999513888888885,64.99954861111111,7.797766900468336,79.99944444444445,22.34713842592593
2024-04-29 11:00:00,6.9999513888888885,64.99954861111111,7.79108432402389,79.99944444444445,19.30881574074074
2024-04-29 12:00:00,6.9999416666666665,64.99945833333334,7.4999509195985725,79.99933333333334,16.270493055555555
2024-04-29 13:00:00,6.9999416666666665,64.99945833333334,6.8575462987346265,79.99933333333334,28.276038194444443
2024-04-29 14:00:00,6.9999513888888885,64.99954861111111,6.677345082937917,79.99944444444445,40.28158333333333
2024-04-29 15:00:00,4.298066111111111,39.91061388888889,6.151202833608113,49.120755555555554,37.061122222222224
2024-04-29 16:00:00,6.9999513888888885,64.99954861111111,16.21388826876358,79.99944444444445,64.99954861111111
2024-04-29 17:00:00,6.9999416666666665,64.99945833333334,24.12864752177043,79.99933333333334,64.99945833333334
2024-04-29 18:00:00,6.9999416666666665,64.99945833333334,8.9604125839408,79.99933333333334,64.99945833333334
2024-04-29 19:00:00,6.9999513888888885,64.99954861111111,9.505094217373486,79.99944444444445,9.265858333333334
2024-04-29 20:00:00,6.9999416666666665,64.99945833333334,6.305184845375943,79.99933333333334,2.848823611111111
2024-04-29 21:00:00,6.9999416666666665,64.99945833333334,6.130609993487927,79.99933333333334,16.363533333333333
2024-04-29 22:00:00,6.9999416666666665,64.99945833333334,13.501193008887666,79.99933333333334,16.82829236111111
2024-04-29 23:00:00,6.9999513888888885,64.99954861111111,22.513182403783546,79.99944444444445,17.293051388888887
2024-04-30 00:00:00,6.9999416666666665,64.99945833333334,24.75580063138621,79.99933333333334,17.17783888888889
2024-04-30 01:00:00,6.9999416666666665,64.99945833333334,26.528031389038656,79.99933333333334,18.02313680555556
2024-04-30 02:00:00,6.9999416666666665,64.99945833333334,20.337955628426585,79.99933333333334,18.868434722222226
2024-04-30 03:00:00,6.9999513888888885,64.99954861111111,20.39496852903768,79.99944444444445,18.824722222222224
2024-04-30 04:00:00,6.9999416666666665,64.99945833333334,14.37104641031197,79.99933333333334,18.781009722222223
2024-04-30 05:00:00,6.9999416666666665,64.99945833333334,13.830739999502402,79.99933333333334,18.73729722222222
2024-04-30 06:00:00,6.9999416666666665,64.99945833333334,13.656879824760733,79.99933333333334,18.808520370370367
2024-04-30 07:00:00,6.9999513888888885,64.99954861111111,13.171404719155973,79.99944444444445,18.879743518518517
2024-04-30 08:00:00,6.9999416666666665,64.99945833333334,12.780627782312193,79.99933333333334,18.950966666666663
2024-04-30 09:00:00,6.9999416666666665,64.99945833333334,16.52235770057821,79.99933333333334,12.953958333333333
2024-04-30 10:00:00,6.9999416666666665,64.99945833333334,16.509569337231046,79.99933333333334,10.0706125
2024-04-30 11:00:00,6.9999513888888885,64.99954861111111,16.494234282368453,79.99944444444445,9.161190277777775
2024-04-30 12:00:00,6.9999416666666665,64.99945833333334,16.414661102099792,79.99933333333334,14.326794444444442
2024-04-30 13:00:00,6.9999416666666665,64.99945833333334,16.24352201111457,79.99933333333334,19.49239861111111
2024-04-30 14:00:00,6.9999416666666665,64.99945833333334,21.388496957401696,79.99933333333334,19.52627685185185
2024-04-30 15:00:00,6.9999513888888885,64.99954861111111,21.690105088381685,79.99944444444445,19.560155092592588
2024-04-30 16:00:00,6.9999416666666665,64.99945833333334,16.71646308375376,79.99933333333334,19.59403333333333
2024-04-30 17:00:00,6.9999416666666665,64.99945833333334,16.607593571656,79.99933333333334,21.090116666666667
2024-04-30 18:00:00,6.9999416666666665,64.99945833333334,16.749805240936652,79.99933333333334,22.5862
2024-04-30 19:00:00,6.9999513888888885,64.99954861111111,17.316084800993,79.99944444444445,19.669
2024-04-30 20:00:00,6.9999416666666665,64.99945833333334,17.42297850097742,79.99933333333334,11.258848611111112
2024-04-30 21:00:00,6.9999416666666665,64.99945833333334,24.536062638148664,79.99933333333334,2.8486972222222224
2024-04-30 22:00:00,6.9999416666666665,64.99945833333334,24.479417150055244,79.99933333333334,16.803077777777776
2024-04-30 23:00:00,6.9999416666666665,64.99945833333334,23.34062857254904,79.99933333333334,17.04800138888889
2024-05-01 00:00:00,6.9999513888888885,64.99954861111111,22.144170796823847,79.99944444444445,17.292925
2024-05-01 01:00:00,6.9999416666666665,64.99945833333334,20.95177073877691,79.99933333333334,2.157404166666667
2024-05-01 02:00:00,6.9999416666666665,64.99945833333334,20.25292681656473,79.99933333333334,1.4747958333333333
2024-05-01 03:00:00,6.9999416666666665,64.99945833333334,20.13296218304769,79.99933333333334,38.312625
2024-05-01 04:00:00,6.9999513888888885,64.99954861111111,20.057424197310144,79.99944444444445,32.01281296296296
2024-05-01 05:00:00,6.9999416666666665,64.99945833333334,20.09088770748148,79.99933333333334,25.713000925925925
2024-05-01 06:00:00,6.9999416666666665,64.99945833333334,20.153747736857092,79.99933333333334,19.41318888888889
2024-05-01 07:00:00,6.9999416666666665,64.99945833333334,20.3257344273699,79.99933333333334,19.40632777777778
2024-05-01 08:00:00,6.9999513888888885,64.99954861111111,21.89173959316136,79.99944444444445,19.399466666666665
2024-05-01 09:00:00,6.9999416666666665,64.99945833333334,4.88107988456739,79.99933333333334,19.392605555555555
2024-05-01 10:00:00,6.9999416666666665,64.99945833333334,4.181624599118337,79.99933333333334,14.054606944444444
2024-05-01 11:00:00,6.9999416666666665,64.99945833333334,3.991922659266842,79.99933333333334,8.716608333333333
2024-05-01 12:00:00,6.9999513888888885,64.99954861111111,3.959556564862287,79.99944444444445,9.329125
2024-05-01 13:00:00,6.9999416666666665,64.99945833333334,3.8410741975548937,79.99933333333334,14.329277083333334
2024-05-01 14:00:00,6.9999416666666665,64.99945833333334,5.203438542669077,79.99933333333334,19.329429166666667
2024-05-01 15:00:00,6.9999416666666665,64.99945833333334,5.272078379523384,79.99933333333334,19.359461574074075
2024-05-01 16:00:00,6.9999513888888885,64.99954861111111,5.249856101203755,79.99944444444445,19.389493981481483
2024-05-01 17:00:00,6.9999416666666665,64.99945833333334,5.248128462807695,79.99933333333334,19.41952638888889
2024-05-01 18:00:00,6.9999416666666665,64.99945833333334,5.155036668211631,79.99933333333334,24.7152087962963
2024-05-01 19:00:00,6.9999416666666665,64.99945833333334,42.19814392005432,79.99933333333334,30.010891203703707
2024-05-01 20:00:00,6.9999416666666665,64.99945833333334,53.835524509476485,79.99933333333334,35.30657361111111
2024-05-01 21:00:00,6.9999513888888885,64.99954861111111,58.20999579022698,79.99944444444445,19.077635416666666
2024-05-01 22:00:00,6.9999416666666665,64.99945833333334,53.22002466357526,79.99933333333334,2.8486972222222224
2024-05-01 23:00:00,6.9999416666666665,64.99945833333334,47.35182758276811,79.99933333333334,16.509711111111113
2024-05-02 00:00:00,6.9999416666666665,64.99945833333334,26.71568054713153,79.99933333333334,16.901363194444443
2024-05-02 01:00:00,6.9999513888888885,64.99954861111111,25.0384982069376,79.99944444444445,17.293015277777776
2024-05-02 02:00:00,6.9999416666666665,64.99945833333334,24.586354862692865,79.99933333333334,2.339277777777778
2024-05-02 03:00:00,6.9999416666666665,64.99945833333334,24.3357857760009,79.99933333333334,10.95652638888889
2024-05-02 04:00:00,6.9999416666666665,64.99945833333334,24.389309254317624,79.99933333333334,19.573775
2024-05-02 05:00:00,6.9999513888888885,64.99954861111111,24.76146946157075,79.99944444444445,13.871306944444443
2024-05-02 06:00:00,6.9999416666666665,64.99945833333334,25.501408750501643,79.99933333333334,16.817170138888887
2024-05-02 07:00:00,6.9999416666666665,64.99945833333334,26.227994561794254,79.99933333333334,19.763033333333333
2024-05-02 08:00:00,6.9999416666666665,64.99945833333334,28.29286550752856,79.99933333333334,19.8224
2024-05-02 09:00:00,6.9999513888888885,64.99954861111111,30.62273744120561,79.99944444444445,19.881766666666667
2024-05-02 10:00:00,6.9999416666666665,64.99945833333334,33.235311822016264,79.99933333333334,19.941133333333333
2024-05-02 11:00:00,6.9999416666666665,64.99945833333334,25.01450488056033,79.99933333333334,15.005881944444445
2024-05-02 12:00:00,6.9999416666666665,64.99945833333334,25.686671398675266,79.99933333333334,10.070630555555557
2024-05-02 13:00:00,6.9999513888888885,64.99954861111111,18.725173420260116,79.99944444444445,9.931404166666669
2024-05-02 14:00:00,6.9999416666666665,64.99945833333334,25.926539639799504,79.99933333333334,25.6374625
2024-05-02 15:00:00,6.9999416666666665,64.99945833333334,25.832744294614763,79.99933333333334,15.99922638888889
2024-05-02 16:00:00,6.9999416666666665,64.99945833333334,34.28351619027162,79.99933333333334,17.327690972222225
2024-05-02 17:00:00,6.9999513888888885,64.99954861111111,23.0490411770406,79.99944444444445,18.65615555555556
2024-05-02 18:00:00,6.9999416666666665,64.99945833333334,20.626139503891025,79.99933333333334,2.2404236111111118
2024-05-02 19:00:00,6.9999416666666665,64.99945833333334,25.80366873818948,79.99933333333334,11.993303472222221
2024-05-02 20:00:00,6.9999416666666665,64.99945833333334,31.01283895041801,79.99933333333334,21.74618333333333
2024-05-02 21:00:00,6.9999513888888885,64.99954861111111,30.513198943068783,79.99944444444445,25.303886111111108
2024-05-02 22:00:00,6.9999416666666665,64.99945833333334,33.68013895359282,79.99933333333334,28.86158888888889
2024-05-02 23:00:00,6.9999416666666665,64.99945833333334,37.164756433619225,79.99933333333334,32.419291666666666
2024-05-03 00:00:00,6.9999513888888885,64.99954861111111,35.393474382409764,79.99944444444445,8.887251388888888
2024-05-03 01:00:00,6.9999416666666665,64.99945833333334,34.55284610239459,79.99933333333334,10.408440972222223
2024-05-03 02:00:00,6.9999416666666665,64.99945833333334,33.63615792811692,79.99933333333334,11.929630555555557
2024-05-03 03:00:00,6.9999416666666665,64.99945833333334,33.81591999060748,79.99933333333334,11.681799999999999
2024-05-03 04:00:00,6.9999513888888885,64.99954861111111,33.52399918439379,79.99944444444445,11.433969444444443
2024-05-03 05:00:00,6.9999416666666665,64.99945833333334,33.25076150292908,79.99933333333334,0.8387347222222222
2024-05-03 06:00:00,6.9999416666666665,64.99945833333334,33.11907783723946,79.99933333333334,6.97539375
2024-05-03 07:00:00,6.9999416666666665,64.99945833333334,44.77100034727635,79.99933333333334,13.112052777777778
2024-05-03 08:00:00,6.999970833333333,64.99972916666667,54.03535690550841,79.99966666666667,56.94093888888889
2024-05-03 09:00:00,6.9999416666666665,64.99945833333334,56.9108014233072,79.99933333333334,15.887769444444444
2024-05-03 10:00:00,6.9999513888888885,64.99954861111111,49.86948040178156,79.99944444444445,8.79929375
2024-05-03 11:00:00,6.9999416666666665,64.99945833333334,52.23114704476208,79.99933333333334,1.7108180555555557
2024-05-03 12:00:00,6.9999416666666665,64.99945833333334,54.54088119987372,79.99933333333334,15.75222638888889
2024-05-03 13:00:00,6.9999416666666665,64.99945833333334,45.08741518822232,79.99933333333334,19.26449236111111
2024-05-03 14:00:00,6.9999513888888885,64.99954861111111,47.300072971638514,79.99944444444445,22.776758333333333
2024-05-03 15:00:00,6.9999416666666665,64.99945833333334,48.88367965837908,79.99933333333334,19.26945462962963
2024-05-03 16:00:00,6.9999416666666665,64.99945833333334,42.6659487693485,79.99933333333334,15.762150925925926
2024-05-03 17:00:00,6.9999513888888885,64.99954861111111,44.13099184653076,79.99944444444445,12.254847222222224
2024-05-03 18:00:00,6.9999416666666665,64.99945833333334,45.4076155137526,79.99933333333334,12.35699351851852
2024-05-03 19:00:00,6.9999416666666665,64.99945833333334,40.782805943013294,79.99933333333334,12.459139814814815
2024-05-03 20:00:00,6.9999416666666665,64.99945833333334,42.14159616566147,79.99933333333334,12.56128611111111
2024-05-03 21:00:00,6.9999513888888885,64.99954861111111,42.98351649389545,79.99944444444445,11.289046527777778
2024-05-03 22:00:00,6.9999416666666665,64.99945833333334,39.44692853126949,79.99933333333334,10.016806944444443
2024-05-03 23:00:00,7.0,65.0,39.3033506077859,80.0,65.0
2024-05-04 00:00:00,7.0,65.0,39.63885625294444,80.0,65.0
2024-05-04 01:00:00,7.0,65.0,39.17486614622222,80.0,65.0
2024-05-04 02:00:00,7.0,65.0,39.450719621833336,80.0,47.912721759259256
2024-05-04 03:00:00,6.9999416666666665,64.99945833333334,33.12490252281699,79.99933333333334,30.82544351851852
2024-05-04 04:00:00,6.9999416666666665,64.99945833333334,32.11187472158099,79.99933333333334,13.738165277777778
2024-05-04 05:00:00,6.9999513888888885,64.99954861111111,30.927083673437927,79.99944444444445,13.955223148148148
2024-05-04 06:00:00,6.9999416666666665,64.99945833333334,28.95249640637021,79.99933333333334,14.172281018518518
2024-05-04 07:00:00,6.9999416666666665,64.99945833333334,27.482800681829904,79.99933333333334,14.389338888888888
2024-05-04 08:00:00,6.9999416666666665,64.99945833333334,27.587577255813745,79.99933333333334,20.209131944444444
2024-05-04 09:00:00,6.9999513888888885,64.99954861111111,31.54430280372917,79.99944444444445,2.7947652777777776
2024-05-04 10:00:00,6.9999416666666665,64.99945833333334,32.09380883641298,79.99933333333334,12.314033333333333
2024-05-04 11:00:00,6.9999416666666665,64.99945833333334,33.09199121660756,79.99933333333334,14.046815972222223
2024-05-04 12:00:00,6.9999416666666665,64.99945833333334,35.69224231981442,79.99933333333334,15.779598611111112
2024-05-04 13:00:00,6.9999513888888885,64.99954861111111,39.242031233288905,79.99944444444445,15.999521296296297
2024-05-04 14:00:00,6.9999416666666665,64.99945833333334,42.77876218465863,79.99933333333334,16.219443981481483
2024-05-04 15:00:00,6.9999416666666665,64.99945833333334,40.31048004101177,79.99933333333334,16.43936666666667
2024-05-04 16:00:00,6.9999416666666665,64.99945833333334,42.57318094355209,79.99933333333334,18.16808680555556
2024-05-04 17:00:00,6.9999513888888885,64.99954861111111,36.32944697849971,79.99944444444445,19.89680694444445
2024-05-04 18:00:00,6.9999416666666665,64.99945833333334,27.513283102833796,79.99933333333334,17.03799861111111
2024-05-04 19:00:00,6.9999416666666665,64.99945833333334,19.376377091034843,79.99933333333334,17.230964351851853
2024-05-04 20:00:00,6.9999416666666665,64.99945833333334,18.30254453869832,79.99933333333334,17.42393009259259
2024-05-04 21:00:00,6.9999513888888885,64.99954861111111,25.023663735952294,79.99944444444445,17.616895833333334
2024-05-04 22:00:00,6.9999416666666665,64.99945833333334,17.30933383678524,79.99933333333334,13.816679861111112
2024-05-04 23:00:00,6.9999416666666665,64.99945833333334,16.413109034835998,79.99933333333334,10.01646388888889
2024-05-05 00:00:00,6.9999513888888885,64.99954861111111,16.24607541005857,79.99944444444445,8.273705555555555
2024-05-05 01:00:00,6.9999416666666665,64.99945833333334,16.238393660626983,79.99933333333334,23.51574513888889
2024-05-05 02:00:00,6.9999416666666665,64.99945833333334,16.4716920146425,79.99933333333334,38.75778472222222
2024-05-05 03:00:00,6.9999416666666665,64.99945833333334,16.92509354570015,79.99933333333334,32.22743333333333
2024-05-05 04:00:00,6.9999513888888885,64.99954861111111,25.41510364225932,79.99944444444445,25.69708194444445
2024-05-05 05:00:00,6.9999416666666665,64.99945833333334,27.21368034241292,79.99933333333334,19.16673055555556
2024-05-05 06:00:00,6.9999416666666665,64.99945833333334,20.86016501890861,79.99933333333334,19.4076337962963
2024-05-05 07:00:00,6.9999416666666665,64.99945833333334,21.40596276353703,79.99933333333334,19.648537037037038
2024-05-05 08:00:00,6.9999513888888885,64.99954861111111,15.338549323147909,79.99944444444445,19.889440277777776
2024-05-05 09:00:00,6.9999416666666665,64.99945833333334,15.268851400676084,79.99933333333334,10.664920138888888
2024-05-05 10:00:00,6.9999416666666665,64.99945833333334,15.59823594646864,79.99933333333334,1.4404
2024-05-05 11:00:00,6.9999416666666665,64.99945833333334,15.89050426906164,79.99933333333334,17.722809722222223
2024-05-05 12:00:00,6.9999513888888885,64.99954861111111,13.879292322262264,79.99944444444445,17.48065763888889
2024-05-05 13:00:00,6.9999416666666665,64.99945833333334,13.941840126569586,79.99933333333334,17.238505555555555
2024-05-05 14:00:00,6.9999416666666665,64.99945833333334,14.386918465786,79.99933333333334,3.653794444444444
2024-05-05 15:00:00,6.9999416666666665,64.99945833333334,14.51810188504519,79.99933333333334,12.648196527777777
2024-05-05 16:00:00,6.9999513888888885,64.99954861111111,14.578812876973334,79.99944444444445,21.64259861111111
2024-05-05 17:00:00,6.9999416666666665,64.99945833333334,14.82118745853746,79.99933333333334,24.742183796296295
2024-05-05 18:00:00,6.9999416666666665,64.99945833333334,6.600849665093838,79.99933333333334,27.841768981481483
2024-05-05 19:00:00,6.9999416666666665,64.99945833333334,11.531377866914744,79.99933333333334,30.941354166666667
2024-05-05 20:00:00,6.9999513888888885,64.99954861111111,15.866208216071763,79.99944444444445,10.216465277777775
2024-05-05 21:00:00,6.9999416666666665,64.99945833333334,13.38333435340507,79.99933333333334,10.98747361111111
2024-05-05 22:00:00,6.9999416666666665,64.99945833333334,12.615102592272056,79.99933333333334,11.758481944444444
2024-05-05 23:00:00,6.9999416666666665,64.99945833333334,11.980368212633666,79.99933333333334,10.887220138888889
2024-05-06 00:00:00,6.9999513888888885,64.99954861111111,11.703015008864291,79.99944444444445,10.015958333333334
2024-05-06 01:00:00,6.9999416666666665,64.99945833333334,13.30670736405637,79.99933333333334,2.162098611111111
2024-05-06 02:00:00,6.9999416666666665,64.99945833333334,13.25415316723943,79.99933333333334,7.50904375
2024-05-06 03:00:00,6.9999416666666665,64.99945833333334,13.427583682635763,79.99933333333334,12.85598888888889
2024-05-06 04:00:00,6.9999513888888885,64.99954861111111,19.40828718100228,79.99944444444445,15.866175
2024-05-06 05:00:00,6.9999416666666665,64.99945833333334,19.98183545119814,79.99933333333334,2.4966138888888887
2024-05-06 06:00:00,6.9999416666666665,64.99945833333334,20.099583717833767,79.99933333333334,13.050736111111112
2024-05-06 07:00:00,6.9999416666666665,64.99945833333334,14.00098163597339,79.99933333333334,13.273686111111113
2024-05-06 08:00:00,6.9999513888888885,64.99954861111111,13.287476287478237,79.99944444444445,13.496636111111112
2024-05-06 09:00:00,6.9999416666666665,64.99945833333334,13.07474865090532,79.99933333333334,13.719586111111113
2024-05-06 10:00:00,6.9999416666666665,64.99945833333334,12.992828730171707,79.99933333333334,26.396319444444444
2024-05-06 11:00:00,6.9999513888888885,64.99954861111111,12.869239119963902,79.99944444444445,28.959477083333333
2024-05-06 12:00:00,5.423613611111112,50.36212638888889,11.83287217264512,61.98415555555555,31.52263472222222
2024-05-06 13:00:00,6.9999416666666665,64.99945833333334,13.22096465660864,79.99933333333334,25.390420370370368
2024-05-06 14:00:00,6.9999513888888885,64.99954861111111,13.256493493867955,79.99944444444445,19.258206018518514
